date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:55	670621/670621	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/0/0/2/d/4/002d471454792e9324bf0f209c8964787c525fed-controllerprototype.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/0/2/d/4/002d471454792e9324bf0f209c8964787c525fed-controllerprototype.jpg	(from http://robotics.sdsmt.edu/projects/spinnybot)
14:12:57	368954/368954	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/4/4/1/1/1/441117a0f1c0f9ccad5163215e1f68fefa0eac9f-electricalprototype.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/4/4/1/1/1/441117a0f1c0f9ccad5163215e1f68fefa0eac9f-electricalprototype.jpg	(from http://robotics.sdsmt.edu/projects/spinnybot)
14:12:57	647885/647885	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/9/d/1/2/1/9d1218eac5f795f8afa7adac7ed684c26f583399-mechanicalprototype.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/d/1/2/1/9d1218eac5f795f8afa7adac7ed684c26f583399-mechanicalprototype.jpg	(from http://robotics.sdsmt.edu/projects/spinnybot)
14:12:57	190579/190579	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/b/6/0/0/d/b600d67b2f8f2f75071136beaa769845357f722f-main-electrical-diagram.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/b/6/0/0/d/b600d67b2f8f2f75071136beaa769845357f722f-main-electrical-diagram.png	(from http://robotics.sdsmt.edu/projects/spinnybot)
14:12:57	415440/415440	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/9/8/f/0/6/98f06ff8f9f788bcfca7275ab8a8ee2fcab7d953-20210408123730.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/8/f/0/6/98f06ff8f9f788bcfca7275ab8a8ee2fcab7d953-20210408123730.jpg	(from http://robotics.sdsmt.edu/projects/avc)
14:12:57	372997/372997	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/0/9/f/0/809f01f1bee4965ce23d916162a97e957e64e215-racer.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/0/9/f/0/809f01f1bee4965ce23d916162a97e957e64e215-racer.jpg	(from http://robotics.sdsmt.edu/projects/avc)
14:12:57	460565/460565	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/5/8/d/7/d/58d7d2d104d3f931516177a2a4be789b5305bd7c-20210419200253.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/5/8/d/7/d/58d7d2d104d3f931516177a2a4be789b5305bd7c-20210419200253.jpg	(from http://robotics.sdsmt.edu/projects/avc)
14:12:59	130969/130969	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/7/1/8/b/7/718b792dbd5cbb7a449c95a2944dc5150f3f128d-avc-car-electrical.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/1/8/b/7/718b792dbd5cbb7a449c95a2944dc5150f3f128d-avc-car-electrical.png	(from http://robotics.sdsmt.edu/projects/avc)
14:12:59	786945/786945	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/1/b/2/2/c/1b22ce1f215781da82d31bb2cb6ae90be0f1fb16-20190327030045.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/b/2/2/c/1b22ce1f215781da82d31bb2cb6ae90be0f1fb16-20190327030045.jpg	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:12:59	884877/884877	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/5/9/4/e/8594e354cdf1a704a6e4a2f4c36ef625f6f11dca-20190327030100.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/5/9/4/e/8594e354cdf1a704a6e4a2f4c36ef625f6f11dca-20190327030100.jpg	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:12:59	572768/572768	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/5/7/c/b/4/57cb42ee17e9a61a80292fb7eb0c8ed005a6ccc1-20190329020652.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/5/7/c/b/4/57cb42ee17e9a61a80292fb7eb0c8ed005a6ccc1-20190329020652.jpg	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:12:59	1012209/1012209	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/1/a/7/a/81a7a09f4a936404618a0180907ffd7f554ed974-20191009205125.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/1/a/7/a/81a7a09f4a936404618a0180907ffd7f554ed974-20191009205125.jpg	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:12:59	272650/272650	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/1/8/a/8/5/18a857bf1d97d8dd9c910d5367fadca54c48f8d9-controller-trans1.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/8/a/8/5/18a857bf1d97d8dd9c910d5367fadca54c48f8d9-controller-trans1.png	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:13:01	339488/339488	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/b/1/2/7/1/b12711b6e5dc1e58598497c2a082686db70b84ed-controller-trans2.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/b/1/2/7/1/b12711b6e5dc1e58598497c2a082686db70b84ed-controller-trans2.png	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:13:01	461648/461648	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/a/c/7/1/d/ac71d77525aa5adc2f2b609382f348b5e31f63fc-img20190403153004.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/a/c/7/1/d/ac71d77525aa5adc2f2b609382f348b5e31f63fc-img20190403153004.jpg	(from http://robotics.sdsmt.edu/projects/controller-v2)
14:13:01	793546/793546	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/e/7/d/0/f/e7d0fbf49fd4c8783fee3195053fc2407c183d57-20190320201851.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/e/7/d/0/f/e7d0fbf49fd4c8783fee3195053fc2407c183d57-20190320201851.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:01	825237/825237	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/1/d/2/8/a/1d28aa30a26bf56d4051eeed301278af0724e18d-20190321203308.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/d/2/8/a/1d28aa30a26bf56d4051eeed301278af0724e18d-20190321203308.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:01	941955/941955	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/c/1/1/f/e/c11fe2c4a77f112b76de3dccc72a5afacac1db6a-20190323210838.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/c/1/1/f/e/c11fe2c4a77f112b76de3dccc72a5afacac1db6a-20190323210838.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:01	969758/969758	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/0/4/8/a/6/048a6929fd1aaaf091b726a8f39b659e83341bc6-20190402021456.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/4/8/a/6/048a6929fd1aaaf091b726a8f39b659e83341bc6-20190402021456.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:03	1571106/1571106	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/d/f/c/b/2/dfcb24448a79f27a39cab5228bd58033f37bac88-20190415190135.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/d/f/c/b/2/dfcb24448a79f27a39cab5228bd58033f37bac88-20190415190135.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:03	1436700/1436700	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/b/9/9/3/b/b993b0fad0f86c1bf7a02065f1de0b39ce8dd7d0-20190415190644.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/b/9/9/3/b/b993b0fad0f86c1bf7a02065f1de0b39ce8dd7d0-20190415190644.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:03	616446/616446	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/6/c/6/e/b/6c6eb401c87a351ca5d5287ed1cbda17e97a9a30-bam.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/c/6/e/b/6c6eb401c87a351ca5d5287ed1cbda17e97a9a30-bam.jpg	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:03	99146/99146	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/4/0/e/d/8/40ed803aca19bb98ad23846bfe78676cad4d94d8-bam.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/4/0/e/d/8/40ed803aca19bb98ad23846bfe78676cad4d94d8-bam.png	(from http://robotics.sdsmt.edu/projects/b-a-m)
14:13:03	314803/314803	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/6/f/b/d/c/6fbdcb3165e99ac690922d4598424b11392533f7-swervebot-1.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/f/b/d/c/6fbdcb3165e99ac690922d4598424b11392533f7-swervebot-1.png	(from http://robotics.sdsmt.edu/projects/swervebot)
14:13:03	602500/602500	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/9/9/9/f/e/999fe45ca0fe2c61f0e7256afb37a13fcc63b102-swervebot-2.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/9/9/f/e/999fe45ca0fe2c61f0e7256afb37a13fcc63b102-swervebot-2.png	(from http://robotics.sdsmt.edu/projects/swervebot)
14:13:05	267969/267969	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/d/e/e/8/b/dee8b4652424cc0389c0cbf0d11f6964a680b58d-swervebot-3.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/d/e/e/8/b/dee8b4652424cc0389c0cbf0d11f6964a680b58d-swervebot-3.png	(from http://robotics.sdsmt.edu/projects/swervebot)
14:13:05	141344/141344	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/5/7/e/1/9/57e197a73ea629e1e8c1ba9c39b0cf83f327b46d-swervebot-4.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/5/7/e/1/9/57e197a73ea629e1e8c1ba9c39b0cf83f327b46d-swervebot-4.png	(from http://robotics.sdsmt.edu/projects/swervebot)
14:13:05	1343413/1343413	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/7/c/6/e/0/7c6e07b60342fddee77dd34e51d5af5d3b2ddbe0-20200113174544.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/c/6/e/0/7c6e07b60342fddee77dd34e51d5af5d3b2ddbe0-20200113174544.jpg	(from http://robotics.sdsmt.edu/projects/soccerbots)
14:13:05	1595317/1595317	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/9/c/c/0/3/9cc0323346442a9a4e828fb704d605935c897337-20200113174712.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/9/c/c/0/3/9cc0323346442a9a4e828fb704d605935c897337-20200113174712.jpg	(from http://robotics.sdsmt.edu/projects/soccerbots)
14:13:05	518588/518588	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/1/f/e/3/81fe39281b1f63eb408d7d070482da2f26bbecb6-asme-2017-2018.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/1/f/e/3/81fe39281b1f63eb408d7d070482da2f26bbecb6-asme-2017-2018.jpg	(from http://robotics.sdsmt.edu/projects/soccerbots)
14:13:05	832832/832832	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/f/3/e/3/a/f3e3aca52d2b738bef71f28fffde0fb2148e99a5-three-bots.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/f/3/e/3/a/f3e3aca52d2b738bef71f28fffde0fb2148e99a5-three-bots.jpg	(from http://robotics.sdsmt.edu/projects/soccerbots)
14:13:07	788537/788537	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/1/5/9/c/8159c3cf36cff6f3ae1cce91fa62f6d9ba492043-20200113121458.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/1/5/9/c/8159c3cf36cff6f3ae1cce91fa62f6d9ba492043-20200113121458.jpg	(from http://robotics.sdsmt.edu/projects/controller)
14:13:07	645668/645668	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/4/f/2/a/8/4f2a818e55c24d0c602fbd3d6aa863b49ce339c2-20200113121844.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/4/f/2/a/8/4f2a818e55c24d0c602fbd3d6aa863b49ce339c2-20200113121844.jpg	(from http://robotics.sdsmt.edu/projects/controller)
14:13:07	727333/727333	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/6/2/b/6/0/62b60f2612427d0a3ed837acf9745baf284ceb51-20200113121931.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/2/b/6/0/62b60f2612427d0a3ed837acf9745baf284ceb51-20200113121931.jpg	(from http://robotics.sdsmt.edu/projects/controller)
14:13:07	346604/346604	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/d/4/9/d/8d49d277cfdce434de4ece0f762d65a0d68ce8a6-20200113153619.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/d/4/9/d/8d49d277cfdce434de4ece0f762d65a0d68ce8a6-20200113153619.jpg	(from http://robotics.sdsmt.edu/projects/controller)
14:13:07	1612920/1612920	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/7/3/f/b/b/73fbbd7d08f29e9c93bc694aff68f855d21cc7b0-20200113132159.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/3/f/b/b/73fbbd7d08f29e9c93bc694aff68f855d21cc7b0-20200113132159.jpg	(from http://robotics.sdsmt.edu/projects/smp-and-mecanumbot)
14:13:07	1674121/1674121	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/b/b/5/9/5/bb5959736b4bb6926b2148ffde7c79d025b0c72d-20200113132143.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/b/b/5/9/5/bb5959736b4bb6926b2148ffde7c79d025b0c72d-20200113132143.jpg	(from http://robotics.sdsmt.edu/projects/smp-and-mecanumbot)
14:13:09	1839727/1839727	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/4/9/9/d/1/499d137589f307df13d206c05492c4795e18249c-20200113132254.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/4/9/9/d/1/499d137589f307df13d206c05492c4795e18249c-20200113132254.jpg	(from http://robotics.sdsmt.edu/projects/smp-and-mecanumbot)
14:13:09	399780/399780	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/7/e/d/0/e/7ed0e741d3f13ad2072a29fc62ba383bbc1b2c1f-20200113132339.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/e/d/0/e/7ed0e741d3f13ad2072a29fc62ba383bbc1b2c1f-20200113132339.jpg	(from http://robotics.sdsmt.edu/projects/smp-and-mecanumbot)
14:13:09	1522921/1522921	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/e/d/6/1/e/ed61eb0eb56e676011f9090fe6bf372e5c22ed06-20200113132442.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/e/d/6/1/e/ed61eb0eb56e676011f9090fe6bf372e5c22ed06-20200113132442.jpg	(from http://robotics.sdsmt.edu/projects/smp-and-mecanumbot)
14:13:09	661606/661606	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/0/d/a/e/6/0dae69052cbc55215af0c1b9984d71322ef45a60-20200113132523.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/d/a/e/6/0dae69052cbc55215af0c1b9984d71322ef45a60-20200113132523.jpg	(from http://robotics.sdsmt.edu/projects/smp-and-mecanumbot)
14:13:09	8476/8476	URF---	200	added ('OK%20(cached)')	image/gif		http://robotics.sdsmt.edu/user/pages/loading/loading.gif	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/user/pages/loading/loading.gif	(from http://robotics.sdsmt.edu/loading)
14:13:09	49342/49342	URF---	200	added ('OK%20(cached)')	image/gif		http://robotics.sdsmt.edu/user/pages/loading/loading-big.gif	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/user/pages/loading/loading-big.gif	(from http://robotics.sdsmt.edu/loading)
14:13:11	34195/34195	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/1/8/4/e/6/184e67143254e49949316f214f91102540d32cd9-schrader.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/8/4/e/6/184e67143254e49949316f214f91102540d32cd9-schrader.jpg	(from http://robotics.sdsmt.edu/schraderbug)
14:13:11	419015/419015	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/0/c/1/0/e/0c10e3bda56f7052d38c40e6b39eeeb18fdcbe3d-20220330104218comp.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/0/c/1/0/e/0c10e3bda56f7052d38c40e6b39eeeb18fdcbe3d-20220330104218comp.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:11	381090/381090	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/d/2/3/0/4/d2304921e2f8149870162998571747b9d776b0db-20220407164735comp.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/d/2/3/0/4/d2304921e2f8149870162998571747b9d776b0db-20220407164735comp.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:11	392746/392746	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/7/b/5/d/5/7b5d5aeb6c2af99576a872434a6f447e00d5cf46-20220409085050comp.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/7/b/5/d/5/7b5d5aeb6c2af99576a872434a6f447e00d5cf46-20220409085050comp.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:11	326373/326373	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/4/7/1/0/7/471072d2daeaf64093456fa0b7512cd20ff24cee-20220409122608comp.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/4/7/1/0/7/471072d2daeaf64093456fa0b7512cd20ff24cee-20220409122608comp.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:11	382257/382257	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/d/b/8/9/2/db892f91c0cc23a95337df29346bdf78b1e850a2-20220409142836hdrcomp.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/d/b/8/9/2/db892f91c0cc23a95337df29346bdf78b1e850a2-20220409142836hdrcomp.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:13	162532/162532	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/8/c/b/6/3/8cb63ea0f02c1e04fbe76d8fe6661d90470a2a86-img-2945.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/8/c/b/6/3/8cb63ea0f02c1e04fbe76d8fe6661d90470a2a86-img-2945.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:13	364108/364108	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/1/d/a/4/1/1da41c5d9d0ba75b618d927b42a29bc64fc8507a-20220409121743comp.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/d/a/4/1/1da41c5d9d0ba75b618d927b42a29bc64fc8507a-20220409121743comp.jpg	(from http://robotics.sdsmt.edu/gallery/2022-spinnybot)
14:13:13	733113/733113	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/b/6/d/3/a/b6d3a49a5a02282bb6d02660c4d4797473839b2f-20210919142602hdr.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/b/6/d/3/a/b6d3a49a5a02282bb6d02660c4d4797473839b2f-20210919142602hdr.jpg	(from http://robotics.sdsmt.edu/gallery/2021-paint-the-town)
14:13:13	687675/687675	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/1/c/4/c/3/1c4c3592319cc1d6a6f3a6076326e636469a64fe-20210919142606hdr.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/1/c/4/c/3/1c4c3592319cc1d6a6f3a6076326e636469a64fe-20210919142606hdr.jpg	(from http://robotics.sdsmt.edu/gallery/2021-paint-the-town)
14:13:13	881325/881325	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/4/9/c/7/c/49c7c59d789add3aedb3e8cac1e765433507fb26-20210919143119hdr.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/4/9/c/7/c/49c7c59d789add3aedb3e8cac1e765433507fb26-20210919143119hdr.jpg	(from http://robotics.sdsmt.edu/gallery/2021-paint-the-town)
14:13:13	780333/780333	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/6/3/6/0/a/6360a0b98c57666d4780f6177a5e1d4065378edd-20210919143141.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/3/6/0/a/6360a0b98c57666d4780f6177a5e1d4065378edd-20210919143141.jpg	(from http://robotics.sdsmt.edu/gallery/2021-paint-the-town)
14:13:15	534551/534551	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/e/c/a/1/8/eca18c0f2d90ea34ce740087201cc5521b2245c8-20201106160202.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/e/c/a/1/8/eca18c0f2d90ea34ce740087201cc5521b2245c8-20201106160202.jpg	(from http://robotics.sdsmt.edu/gallery/2020-pumpkin-chunkin)
14:13:15	707489/707489	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/5/5/3/7/6/55376351dcbaaa140335e76abad2251051031a8f-competition4.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/5/5/3/7/6/55376351dcbaaa140335e76abad2251051031a8f-competition4.png	(from http://robotics.sdsmt.edu/gallery/2020-pumpkin-chunkin)
14:13:15	659251/659251	URF---	200	added ('OK%20(cached)')	image/png		http://robotics.sdsmt.edu/images/2/6/f/9/3/26f938e534fa0744d88e7920240199c03dec87e3-competition6.png	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/2/6/f/9/3/26f938e534fa0744d88e7920240199c03dec87e3-competition6.png	(from http://robotics.sdsmt.edu/gallery/2020-pumpkin-chunkin)
14:13:15	418172/418172	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/d/c/2/9/b/dc29b63246c1fab8a0269ee4972a2f25f614db83-20200917014524.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/d/c/2/9/b/dc29b63246c1fab8a0269ee4972a2f25f614db83-20200917014524.jpg	(from http://robotics.sdsmt.edu/gallery/2020-srt)
14:13:15	876889/876889	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/6/7/a/7/1/67a71a06f287111344da7b933c200d47b8378552-20200928204055.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/6/7/a/7/1/67a71a06f287111344da7b933c200d47b8378552-20200928204055.jpg	(from http://robotics.sdsmt.edu/gallery/2020-srt)
14:13:15	624850/624850	URF---	200	added ('OK%20(cached)')	image/jpeg		http://robotics.sdsmt.edu/images/e/a/a/d/e/eaade64665ba03ceaf6a5a182cc5221248ce5623-20200917225745.jpg	/home/dean/Desktop/rockerRobo/roboWebsite/roboticsWebsite/robotics.sdsmt.edu/images/e/a/a/d/e/eaade64665ba03ceaf6a5a182cc5221248ce5623-20200917225745.jpg	(from http://robotics.sdsmt.edu/gallery/2020-srt)
